Gia,Log_Gia,Tuoi_xe,Log_So_Km_da_di,Km_moi_nam,Tuoi_xe_x_Km,TinhTrang_x_XuatXu,LoaiXe_x_PhanKhuc,Vung_mien_code,Thuong_hieu_code,Dong_xe_code,Loai_xe_code,Tinh_trang_code,Xuat_xu_code,Phan_khuc_dung_tich_code
85000000.0,18.258161826219297,3,12.06105265381003,55806.45161290323,36.18315796143009,7,0,1,12,139,1,1,7,0
82000000.0,18.22222981742365,14,9.680406499268875,1134.7517730496454,135.52569098976426,4,0,1,12,139,1,1,4,0
60000000.0,17.909855136853043,8,10.404293143019792,4074.0740740740744,83.23434514415834,4,0,1,12,167,1,1,4,0
10300000.0,16.14765455028724,13,12.793862088206213,27480.91603053435,166.32020714668076,7,4,1,12,177,2,1,7,2
48000000.0,17.6867115897055,9,10.799595985047786,5384.615384615385,97.19636386543007,4,0,1,12,167,1,1,4,0
11800000.0,16.283610174181653,3,10.502351525774941,11741.935483870968,31.507054577324823,7,0,1,12,18,2,1,7,0
38000000.0,17.453096744006448,2,9.082620630373812,4190.47619047619,18.165241260747624,7,0,1,12,18,1,1,7,0
65000000.0,17.989897843244528,3,6.99117688712121,350.3225806451613,20.97353066136363,4,0,1,24,170,1,1,4,0
68500000.0,18.042344317830995,7,9.513625087655372,1907.323943661972,66.5953756135876,7,0,1,12,139,1,1,7,0
22500000.0,16.929025911619092,3,9.507403306233716,4341.290322580645,28.522209918701147,3,0,1,37,100,1,1,3,0
17500000.0,16.677711496036597,5,10.308985993422082,5882.352941176471,51.54492996711041,3,0,1,12,180,0,1,3,0
11700000.0,16.275099485238066,10,10.819798284210286,4950.495049504951,108.19798284210286,7,0,1,37,57,0,1,7,0
3750000.0,15.137266664613225,14,11.002116507732017,4255.319148936171,154.02963110824825,7,0,1,30,14,1,1,7,0
8000000.0,15.894952224644102,16,11.289794413577894,4968.944099378881,180.6367106172463,3,0,1,12,11,1,1,3,0
8500000.0,15.955576839107596,13,10.915106645867503,4198.473282442748,141.89638639627753,7,0,1,12,88,1,1,7,0
9900000.0,16.108045416114916,18,11.156264806643742,3867.403314917127,200.81276651958737,11,0,1,15,86,0,1,11,1
23000000.0,16.951004817371683,6,10.915106645867503,9016.393442622952,65.49063987520502,7,0,1,37,57,0,1,7,0
13500000.0,16.41820031748273,18,10.134638955251866,1392.2651933701657,182.42350119453357,7,4,1,12,177,2,1,7,2
120000000.0,18.603002309079653,1,8.006700845440367,2727.272727272727,8.006700845440367,7,1,1,12,139,1,1,7,1
16000000.0,16.588099342704055,8,3.828641396489095,5.555555555555555,30.62913117191276,3,0,1,37,57,0,1,3,0
28500000.0,17.1654146803266,11,10.819798284210286,4504.504504504504,119.01778112631314,5,0,1,12,34,1,1,5,0
17800000.0,16.694709071442087,12,8.733432966413652,512.8925619834711,104.80119559696382,7,0,1,24,170,1,1,7,0
12000000.0,16.300417291085605,13,11.156264806643742,5343.511450381679,145.03144248636866,7,0,1,12,63,2,1,7,0
9500000.0,16.066802461833923,13,10.819798284210286,3816.7938931297713,140.65737769473373,4,0,1,12,11,1,1,4,0
26000000.0,17.073607134447293,5,11.524863917209606,19843.13725490196,57.62431958604803,7,0,1,12,11,1,1,7,0
8000000.0,15.894952224644102,13,11.289794413577894,6106.8702290076335,146.76732737651264,3,0,1,37,110,1,1,3,0
11500000.0,16.257857680289998,15,13.479874171922617,47343.17880794702,202.19811257883924,7,0,1,12,18,1,1,7,0
6900000.0,15.747032114495013,17,11.362114203075018,5029.239766081871,193.1559414522753,7,0,1,12,11,1,1,7,0
4200000.0,15.250595321348806,15,11.225256725762893,4966.887417218543,168.3788508864434,3,0,1,37,110,1,1,3,0
34800000.0,17.365127973480334,10,0.6931471805599453,0.09900990099009901,6.931471805599453,7,0,1,24,170,1,1,7,0
11000000.0,16.213405921671733,14,9.90353755128617,1418.4397163120568,138.64952571800637,7,0,1,37,57,0,1,7,0
6000000.0,15.607270193858982,18,11.51293546492023,5524.861878453038,207.23283836856413,7,2,1,37,100,1,1,7,2
15000000.0,16.52356082573315,6,11.289794413577894,13114.754098360656,67.73876648146737,7,0,1,37,57,0,1,7,0
20000000.0,16.811242881518265,4,10.308985993422082,7317.073170731708,41.23594397368833,7,0,1,12,180,0,1,7,0
9000000.0,16.012735246411598,2,9.229652683008556,4854.285714285714,18.459305366017112,7,2,1,10,48,1,1,7,2
13200000.0,16.395727463314174,12,9.61587214452889,1239.6694214876034,115.39046573434668,7,0,1,12,172,1,1,7,0
12800000.0,16.36495580701484,7,11.723648196284437,17388.16901408451,82.06553737399105,7,0,1,37,81,1,1,7,0
180000000.0,19.00846741441004,15,8.60611940061064,361.8543046357616,129.09179100915958,7,0,1,12,139,1,1,7,0
59500000.0,17.90148688732258,1,8.853808274977197,6363.636363636363,8.853808274977197,8,0,1,12,88,1,1,8,0
38000000.0,17.453096744006448,4,3.6375861597263857,9.02439024390244,14.550344638905543,7,0,1,12,18,1,1,7,0
25500000.0,17.05418904934434,17,3.9318256327243257,2.923976608187134,66.84103575631353,8,0,1,25,48,0,1,8,0
14600000.0,16.496532155171714,23,10.491301994830229,1558.4415584415583,241.29994588109525,7,4,1,12,177,2,1,7,2
24800000.0,17.02635425145779,18,12.847929163278053,20994.475138121546,231.26272493900495,3,0,1,12,63,2,1,3,0
16800000.0,16.636889503897294,10,11.002116507732017,5940.594059405941,110.02116507732018,7,0,1,12,11,1,1,7,0
10000000.0,16.118095750958314,14,10.819798284210286,3546.099290780142,151.477175978944,7,0,1,12,11,1,1,7,0
5800000.0,15.573368647930426,17,10.596659732783579,2339.1812865497072,180.14321545732082,7,0,1,30,48,1,1,7,0
4500000.0,15.319588176962746,5,9.210440366976517,1960.7843137254904,46.05220183488258,7,0,1,37,110,1,1,7,0
2750000.0,14.827111833279051,17,9.210440366976517,584.7953216374268,156.57748623860078,1,0,1,14,48,2,1,1,0
3900000.0,15.176487367510099,5,9.90353755128617,3921.568627450981,49.51768775643085,4,4,1,6,35,2,1,4,2
46800000.0,17.661393782255395,26,9.90353755128617,766.2835249042146,257.49197633344045,5,0,1,12,177,2,1,5,0
7500000.0,15.830413711839864,13,11.736077016252437,9541.984732824429,152.5690012112817,8,0,1,12,11,1,1,8,0
28000000.0,17.147715103853763,6,10.389026137075234,5327.868852459017,62.334156822451405,4,0,1,12,167,1,1,4,0
180000000.0,19.00846741441004,3,8.922791623969637,2419.3548387096776,26.76837487190891,5,1,1,12,139,1,1,5,1
11500000.0,16.257857680289998,14,11.512925464970229,7092.127659574468,161.1809565095832,3,0,1,37,57,0,1,3,0
16500000.0,16.61887099947687,11,10.308985993422082,2702.702702702703,113.39884592764291,7,0,1,37,57,0,1,7,0
25000000.0,17.034386422832473,3,7.601402334583733,645.1612903225806,22.804207003751202,7,0,1,37,81,1,1,7,0
2300000.0,14.648420115681892,17,10.12667110305036,1461.9883040935672,172.15340875185612,7,0,1,37,110,1,1,7,0
9000000.0,16.012735246411598,3,9.90353755128617,6451.612903225806,29.71061265385851,6,4,1,1,48,2,1,6,2
3500000.0,15.068273812173887,19,13.304686600863562,31413.612565445022,252.78904541640767,6,4,1,14,48,2,1,6,2
3000000.0,14.914123179965662,10,11.002116507732017,5940.594059405941,110.02116507732018,10,0,1,24,91,1,1,10,0
45000000.0,17.622173069956816,3,9.927692241232945,6609.354838709677,29.783076723698834,8,0,1,24,170,1,1,8,0
32000000.0,17.281246492014,6,10.596659732783579,6557.377049180328,63.57995839670147,7,0,1,12,167,1,1,7,0
4500000.0,15.319588176962746,15,11.512925464970229,6622.450331125828,172.69388197455342,9,0,1,30,83,1,1,9,0
9500000.0,16.066802461833923,13,12.206077645517674,15267.175572519085,158.67900939172975,8,0,1,12,177,2,1,8,0
21000000.0,16.860033043306743,7,11.775297421715827,18309.859154929578,82.42708195201078,7,0,1,12,11,1,1,7,0
51000000.0,17.747336210296442,6,8.77971129020447,1065.5737704918033,52.67826774122682,7,0,1,24,149,1,1,7,0
4000000.0,15.201805169084134,14,13.122365377402328,35460.99290780142,183.7131152836326,1,2,1,30,14,1,1,1,2
62000000.0,17.9426449591384,3,10.203629181337648,8709.677419354839,30.610887544012947,7,0,1,24,170,1,1,7,0
28000000.0,17.147715103853763,8,10.165890277802454,3209.8765432098767,81.32712222241963,5,0,1,12,103,0,1,5,0
24500000.0,17.01418371633128,8,10.181232919041921,3259.5061728395062,81.44986335233537,4,0,1,29,71,0,1,4,0
2000000.0,14.508658238524095,15,10.308985993422082,1986.7549668874174,154.63478990133123,6,0,1,14,48,2,1,6,0
19500000.0,16.785925074816024,8,11.112462823634855,8271.604938271605,88.89970258907884,7,0,1,37,81,1,1,7,0
78000000.0,18.17221939747438,5,10.491301994830229,7058.823529411765,52.456509974151146,7,0,1,12,139,1,1,7,0
10500000.0,16.166885910365842,8,10.90958242467033,6752.716049382716,87.27665939736264,5,0,1,12,18,2,1,5,0
125000000.0,18.643824303266577,2,8.006700845440367,1428.5714285714284,16.013401690880734,5,0,1,12,139,1,1,5,0
6500000.0,15.687312888712007,15,8.834773814213882,454.83443708609275,132.52160721320823,7,0,1,37,84,2,1,7,0
16500000.0,16.61887099947687,12,11.51293546492023,8264.462809917355,138.15522557904274,4,0,1,37,57,0,1,4,0
25000000.0,17.034386422832473,4,9.193499354780156,2398.0487804878053,36.773997419120626,3,0,1,29,147,0,1,3,0
7200000.0,15.789591722875162,17,11.156264806643742,4093.567251461988,189.65650171294362,3,0,1,37,143,2,1,3,0
4500000.0,15.319588176962746,14,13.122365377402328,35460.99290780142,183.7131152836326,7,0,1,30,51,1,1,7,0
7500000.0,15.830413711839864,17,9.61587214452889,877.1929824561403,163.46982645699111,8,0,1,37,143,2,1,8,0
6800000.0,15.732433317205148,17,4.110873864173311,3.508771929824561,69.8848556909463,7,0,1,37,100,1,1,7,0
8000000.0,15.894952224644102,18,11.325257642331353,4579.447513812154,203.85463756196435,7,0,1,12,34,1,1,7,0
25500000.0,17.05418904934434,6,10.714439990727769,7377.049180327869,64.28663994436661,3,0,1,12,11,1,1,3,0
17000000.0,16.648723960844016,4,3.828641396489095,10.975609756097562,15.31456558595638,3,0,1,12,180,0,1,3,0
8500000.0,15.955576839107596,10,9.421087402953841,1222.2772277227723,94.21087402953842,3,0,1,24,91,1,1,3,0
68000000.0,18.035018277846262,7,9.90353755128617,2816.9014084507044,69.32476285900319,8,0,1,2,48,0,1,8,1
5800000.0,15.573368647930426,11,0.0,0.0,0.0,7,0,1,37,57,0,1,7,0
23500000.0,16.97251102166758,9,10.308985993422082,3296.703296703297,92.78087394079874,3,0,1,12,11,1,1,3,0
72000000.0,18.09217669086922,2,9.472781556562168,6190.47619047619,18.945563113124336,3,0,1,37,48,0,1,3,0
2680000.0,14.801327725621299,8,12.381998795235267,29440.617283950618,99.05599036188214,4,0,1,37,110,1,1,4,0
42000000.0,17.553180200057167,12,9.210440366976517,826.4462809917355,110.5252844037182,7,0,1,12,139,1,1,7,0
19000000.0,16.759949589762293,5,10.295563423525277,5803.921568627451,51.47781711762639,7,0,1,12,180,0,1,7,0
6800000.0,15.732433317205148,18,11.107465356849564,3683.2044198895023,199.93437642329215,5,0,1,37,143,2,1,5,0
80000000.0,18.197537205138154,3,10.308985993422082,9677.41935483871,30.926957980266245,7,0,1,12,139,1,1,7,0
35000000.0,17.370858648025116,11,10.308985993422082,2702.702702702703,113.39884592764291,8,0,1,12,139,1,1,8,0
63000000.0,17.958645300228824,1,8.294299608857235,3636.363636363636,8.294299608857235,8,0,1,12,27,0,1,8,0
2500000.0,14.731801689838349,35,13.815510557964274,28490.0,483.5428695287496,6,4,1,14,48,2,1,6,2
25500000.0,17.05418904934434,7,12.429220196836383,35211.2676056338,87.00454137785468,1,0,1,12,11,1,1,1,0
43500000.0,17.588271519047417,15,10.596659732783579,2649.0066225165565,158.9498959917537,7,0,1,37,57,0,1,7,0
6000000.0,15.607270193858982,15,11.107465356849564,4414.9668874172185,166.61198035274347,4,0,1,24,170,1,1,4,0
40000000.0,17.50439003707821,11,10.12667110305036,2252.252252252252,111.39338213355396,5,0,1,12,103,0,1,5,0
6000000.0,15.607270193858982,15,10.308985993422082,1986.7549668874174,154.63478990133123,3,4,1,12,177,2,1,3,2
6500000.0,15.687312888712007,5,9.952325334619427,4117.64705882353,49.76162667309714,7,4,1,7,48,2,1,7,2
19800000.0,16.801192546169812,9,10.12667110305036,2747.252747252747,91.14003992745323,7,0,1,24,91,1,1,7,0
5400000.0,15.501909696719672,19,13.081543466215237,25130.89005235602,248.5493258580895,5,0,1,37,100,1,1,5,0
8200000.0,15.919644834185693,17,5.501258210544727,14.269005847953215,93.52138957926037,3,0,1,12,11,1,1,3,0
8800000.0,15.990262393084793,17,11.156264806643742,4093.567251461988,189.65650171294362,7,0,1,12,11,1,1,7,0
15000000.0,16.52356082573315,8,11.775297421715827,16049.382716049384,94.20237937372661,7,0,1,12,179,0,1,7,0
15000000.0,16.52356082573315,8,11.775297421715827,16049.382716049384,94.20237937372661,7,0,1,12,179,0,1,7,0
145000000.0,18.7922443072814,5,9.472781556562168,2549.0196078431372,47.36390778281084,3,0,1,12,26,0,1,3,1
68000000.0,18.035018277846262,5,10.239995502805316,5490.196078431373,51.19997751402658,7,0,1,12,139,1,1,7,0
19700000.0,16.796129244469636,5,10.308985993422082,5882.352941176471,51.54492996711041,8,0,1,12,180,0,1,8,0
6000000.0,15.607270193858982,12,11.51293546492023,8264.462809917355,138.15522557904274,7,0,1,37,94,1,1,7,0
29000000.0,17.182806422433504,8,7.438971592395862,209.87654320987656,59.511772739166894,4,0,1,24,91,1,1,4,0
55000000.0,17.822843761378564,5,9.421087402953841,2420.588235294118,47.10543701476921,3,4,1,12,6,2,1,3,2
12500000.0,16.341239282272525,5,10.308985993422082,5882.352941176471,51.54492996711041,3,0,1,12,177,2,1,3,0
40000000.0,17.50439003707821,1,9.210440366976517,9090.90909090909,9.210440366976517,7,0,1,12,167,1,1,7,0
12800000.0,16.36495580701484,13,3.044522437723423,1.5267175572519085,39.5787916904045,4,0,1,24,170,1,1,4,0
4000000.0,15.201805169084134,15,4.110873864173311,3.9735099337748347,61.66310796259967,3,0,1,37,110,1,1,3,0
27000000.0,17.11134746100564,3,9.741027444837728,5483.870967741936,29.223082334513187,7,0,1,12,63,2,1,7,0
8000000.0,15.894952224644102,11,10.819798284210286,4504.504504504504,119.01778112631314,3,0,1,12,177,2,1,3,0
48000000.0,17.6867115897055,4,9.99884318585288,5365.8536585365855,39.99537274341152,8,0,1,24,119,2,1,8,0
16000000.0,16.588099342704055,13,11.51293546492023,7633.587786259543,149.66816104396298,3,0,1,37,57,0,1,3,0
4000000.0,15.201805169084134,24,9.210440366976517,414.9377593360996,221.0505688074364,6,0,1,12,63,2,1,6,0
23000000.0,16.951004817371683,12,10.596659732783579,3305.785123966942,127.15991679340294,7,0,1,37,57,0,1,7,0
4500000.0,15.319588176962746,45,9.210440366976517,221.72949002217294,414.4698165139433,3,4,1,12,48,2,1,3,2
20500000.0,16.835935492889124,24,10.021315031649332,933.609958506224,240.51156075958397,7,0,1,12,63,2,1,7,0
13000000.0,16.380459992348886,12,11.561725152903833,8677.685950413223,138.740701834846,3,0,1,12,11,1,1,3,0
36000000.0,17.399029524198163,35,11.002116507732017,1709.4017094017092,385.0740777706206,3,4,1,12,6,2,1,3,2
3000000.0,14.914123179965662,15,8.720950028930258,405.89403973509934,130.81425043395387,8,0,1,37,110,1,1,8,0
12900000.0,16.372737946851277,7,11.723648196284437,17388.16901408451,82.06553737399105,7,0,1,37,81,1,1,7,0
5000000.0,15.424948670398354,21,10.596659732783579,1895.734597156398,222.52985438845513,5,0,1,37,84,2,1,5,0
6700000.0,15.717618233614914,13,10.596659732783579,3053.4351145038167,137.7565765261865,5,0,1,37,110,1,1,5,0
3000000.0,14.914123179965662,13,10.933124826700707,4274.8091603053435,142.1306227471092,7,0,1,24,170,1,1,7,0
4500000.0,15.319588176962746,11,9.61587214452889,1351.3513513513515,105.77459358981778,4,0,1,24,91,1,1,4,0
17000000.0,16.648723960844016,12,4.61512051684126,8.264462809917356,55.38144620209512,3,0,1,12,11,1,1,3,0
16890000.0,16.64223234799061,8,10.819798284210286,6172.83950617284,86.55838627368229,7,0,1,12,172,1,1,7,0
9800000.0,16.097893045681612,16,9.424644974623188,769.5031055900621,150.794319593971,3,0,1,12,11,1,1,3,0
5000000.0,15.424948670398354,10,10.780725557146582,4760.792079207921,107.80725557146582,4,0,1,30,14,1,1,4,0
16100000.0,16.59432989206649,6,12.716900269294165,54644.75409836066,76.30140161576499,3,0,1,12,180,0,1,3,0
15800000.0,16.575520561288332,7,10.596659732783579,5633.802816901409,74.17661812948505,8,0,1,37,81,1,1,8,0
5600000.0,15.53827733427679,15,9.210340371976184,662.1854304635762,138.15510557964276,8,0,1,24,170,1,1,8,0
8000000.0,15.894952224644102,13,10.714439990727769,3435.114503816794,139.287719879461,3,4,1,12,177,2,1,3,2
14500000.0,16.489659276356317,5,10.596659732783579,7843.137254901962,52.98329866391789,3,0,1,12,180,0,1,3,0
4000000.0,15.201805169084134,7,8.80492526261806,938.8732394366198,61.63447683832642,7,4,1,12,177,2,1,7,2
13000000.0,16.380459992348886,10,4.61512051684126,9.900990099009901,46.151205168412595,1,4,1,12,42,2,1,1,2
23000000.0,16.951004817371683,8,10.518700218288165,4567.901234567901,84.14960174630532,8,0,1,12,103,0,1,8,0
43500000.0,17.588271519047417,7,10.596659732783579,5633.802816901409,74.17661812948505,4,0,1,12,167,1,1,4,0
350000000.0,19.673443715304877,5,7.303843225277705,291.1764705882353,36.51921612638852,2,0,1,11,5,0,1,2,1
12800000.0,16.36495580701484,17,11.362114203075018,5029.239766081871,193.1559414522753,3,0,1,12,177,2,1,3,0
27000000.0,17.11134746100564,5,10.308985993422082,5882.352941176471,51.54492996711041,7,0,1,37,57,0,1,7,0
43000000.0,17.57671069691365,5,11.552155793461898,20392.156862745098,57.76077896730949,7,0,1,12,11,1,1,7,0
18500000.0,16.733281344102608,13,11.225256725762893,5725.1908396946565,145.9283374349176,3,0,1,12,114,1,1,3,0
34000000.0,17.341871111992198,6,10.938467575959383,9229.508196721312,65.6308054557563,7,0,1,12,167,1,1,7,0
13500000.0,16.41820031748273,11,10.463131911491967,3153.153153153153,115.09445102641163,4,0,1,12,88,1,1,4,0
69000000.0,18.049617077054286,1,2.3978952727983707,9.09090909090909,2.3978952727983707,7,0,1,12,140,1,1,7,0
59000000.0,17.893048018819147,19,10.778977123006351,2513.0890052356017,204.80056533712067,2,0,1,12,139,1,1,2,0
3490000.0,15.06541258071152,12,9.392745258631441,991.7355371900827,112.71294310357729,3,0,1,12,7,1,1,3,0
22900000.0,16.94664751219259,8,10.819798284210286,6172.83950617284,86.55838627368229,7,0,1,12,11,1,1,7,0
129000000.0,18.675322970077882,5,9.741027444837728,3333.3333333333335,48.70513722418864,5,0,1,12,26,0,1,5,1
30000000.0,17.216707972959764,6,9.210440366976517,1639.344262295082,55.2626422018591,7,0,1,12,63,2,1,7,0
2000000.0,14.508658238524095,15,9.210440366976517,662.2516556291391,138.15660550464776,6,0,1,14,48,2,1,6,0
28000000.0,17.147715103853763,6,10.545367754151743,6229.508196721312,63.27220652491046,3,0,1,37,121,0,1,3,0
49000000.0,17.707330876483063,9,3.4339872044851463,3.296703296703297,30.905884840366316,4,0,1,12,167,1,1,4,0
104000000.0,18.459901466721032,1,8.006700845440367,2727.272727272727,8.006700845440367,7,0,1,12,139,1,1,7,0
5600000.0,15.53827733427679,16,3.828641396489095,2.795031055900621,61.25826234382552,3,0,1,12,177,2,1,3,0
7500000.0,15.830413711839864,10,10.933124826700707,5544.554455445545,109.33124826700707,7,0,1,37,143,2,1,7,0
4000000.0,15.201805169084134,14,7.601402334583733,141.84397163120568,106.41963268417227,9,0,1,30,83,1,1,9,0
9300000.0,16.04552506565036,17,10.463131911491967,2046.783625730994,177.87324249536343,7,0,1,12,11,1,1,7,0
8500000.0,15.955576839107596,18,10.596659732783579,2209.944751381215,190.7398751901044,3,4,1,12,177,2,1,3,2
7200000.0,15.789591722875162,17,10.19872848469072,1571.2280701754385,173.37838423974225,3,0,1,12,11,1,1,3,0
37000000.0,17.426428497635523,15,11.056177588734903,4194.238410596026,165.84266383102354,7,0,1,12,63,2,1,7,0
70000000.0,18.064005814299346,7,10.308985993422082,4225.352112676057,72.16290195395457,7,0,1,12,139,1,1,7,0
14300000.0,16.475770165160203,18,10.106469212026385,1353.5911602209944,181.91644581647492,7,4,1,12,177,2,1,7,2
11500000.0,16.257857680289998,9,8.131824785007195,373.62637362637366,73.18642306506476,8,0,1,37,57,0,1,8,0
24000000.0,16.993564429978885,4,10.34177474101152,7560.9756097560985,41.36709896404608,7,0,1,12,11,1,1,7,0
6000000.0,15.607270193858982,7,8.006700845440367,422.53521126760563,56.04690591808257,8,0,1,24,170,1,1,8,0
9800000.0,16.097893045681612,12,11.723648196284437,10202.97520661157,140.68377835541324,3,0,1,37,84,2,1,3,0
18000000.0,16.705882371415992,17,11.289794413577894,4678.3625730994145,191.92650503082422,3,0,1,12,63,2,1,3,0
139000000.0,18.749984498289212,13,9.90353755128617,1526.7175572519084,128.74598816672022,4,0,1,12,139,1,1,4,0
7500000.0,15.830413711839864,19,9.210440366976517,523.5602094240837,174.9983669725538,9,0,1,14,48,1,1,9,0
38000000.0,17.453096744006448,3,10.158168529848494,8322.58064516129,30.47450558954548,4,0,1,12,167,1,1,4,0
19000000.0,16.759949589762293,2,10.239995502805316,13333.333333333332,20.479991005610632,7,0,1,12,180,0,1,7,0
53000000.0,17.78580249038432,10,10.12667110305036,2475.2475247524753,101.26671103050359,7,0,1,12,139,1,1,7,0
22500000.0,16.929025911619092,25,10.021315031649332,896.414342629482,250.5328757912333,7,0,1,12,63,2,1,7,0
42000000.0,17.553180200057167,17,10.596659732783579,2339.1812865497072,180.14321545732082,3,0,1,12,63,2,1,3,0
2200000.0,14.603968372873895,15,9.210440366976517,662.2516556291391,138.15660550464776,6,4,1,12,177,2,1,6,2
21000000.0,16.860033043306743,24,3.044522437723423,0.8298755186721991,73.06853850536216,3,2,1,12,48,1,1,3,2
20000000.0,16.811242881518265,4,10.819798284210286,12195.121951219513,43.279193136841144,7,0,1,12,180,0,1,7,0
16000000.0,16.588099342704055,9,10.14509950813338,2798.3516483516482,91.30589557320043,7,0,1,12,63,2,1,7,0
15999999.0,16.588099280204055,7,10.819798284210286,7042.253521126761,75.738587989472,4,0,1,12,177,2,1,4,0
1650000.0,14.316286451937186,11,9.758519582283522,1558.5585585585586,107.34371540511874,3,0,1,12,11,1,1,3,0
8000000.0,15.894952224644102,11,10.434145214930487,3063.063063063063,114.77559736423535,4,0,1,24,61,1,1,4,0
32000000.0,17.281246492014,6,10.12667110305036,4098.360655737705,60.760026618302156,5,0,1,37,109,1,1,5,0
320000000.0,19.583831556883045,17,10.085850775128717,1403.5087719298244,171.45946317718818,3,0,1,12,48,0,1,3,1
3000000.0,14.914123179965662,7,8.071218539969863,450.7042253521127,56.49852977978904,8,0,1,14,48,2,1,8,0
9400000.0,16.056220353623207,14,10.308985993422082,2127.6595744680853,144.32580390790915,7,0,1,12,11,1,1,7,0
182000000.0,19.019517250535575,9,10.596659732783579,4395.604395604396,95.3699375950522,3,0,1,15,188,0,1,3,1
7500000.0,15.830413711839864,13,13.45883704259595,53435.114503816796,174.96488155374735,8,0,1,37,110,1,1,8,0
9000000.0,16.012735246411598,11,10.34177474101152,2792.792792792793,113.75952215112672,3,0,1,12,177,2,1,3,0
22500000.0,16.929025911619092,7,3.1780538303479458,3.23943661971831,22.24637681243562,7,0,1,12,88,1,1,7,0
8000000.0,15.894952224644102,24,10.705780575356794,1851.1203319502074,256.93873380856303,7,0,1,12,63,2,1,7,0
11500000.0,16.257857680289998,23,11.475836078924855,4171.341991341991,263.9442298152717,7,4,1,12,177,2,1,7,2
25000000.0,17.034386422832473,5,10.308985993422082,5882.352941176471,51.54492996711041,7,0,1,12,172,1,1,7,0
18000000.0,16.705882371415992,8,10.799595985047786,6049.382716049383,86.39676788038228,3,0,1,37,57,0,1,3,0
7000000.0,15.76142084987672,12,11.385103457032141,7272.727272727273,136.62124148438568,3,0,1,37,143,2,1,3,0
34900000.0,17.36799741582595,5,9.92695990872127,4014.509803921569,49.634799543606356,4,0,1,37,121,0,1,4,0
82000000.0,18.22222981742365,30,6.90875477931522,33.222591362126245,207.26264337945662,3,0,1,12,42,2,1,3,0
16000000.0,16.588099342704055,21,11.289794413577894,3791.469194312796,237.0856826851358,4,0,1,12,48,1,1,4,0
28500000.0,17.1654146803266,6,10.545367754151743,6229.508196721312,63.27220652491046,7,0,1,37,121,0,1,7,0
23000000.0,16.951004817371683,6,9.90353755128617,3278.688524590164,59.42122530771702,3,0,1,37,57,0,1,3,0
12000000.0,16.300417291085605,9,10.573263746772833,4293.956043956044,95.1593737209555,7,0,1,37,57,0,1,7,0
3000000.0,14.914123179965662,18,7.579167967396076,108.06629834254143,136.42502341312937,7,4,1,12,35,2,1,7,2
2500000.0,14.731801689838349,17,9.421087402953841,721.9298245614034,160.1584858502153,9,0,1,30,51,1,1,9,0
39000000.0,17.479072229734946,19,10.915106645867503,2879.5811518324604,207.38702627148257,3,0,1,12,139,1,1,3,0
10800000.0,16.195056784687036,26,9.448648359810164,486.2068965517241,245.66485735506427,3,4,1,12,33,2,1,3,2
16000000.0,16.588099342704055,3,10.34177474101152,10000.0,31.02532422303456,7,0,1,12,177,2,1,7,0
60000.0,11.002116507732017,10,9.421087402953841,1222.2772277227723,94.21087402953842,7,0,1,12,140,1,1,7,0
11800000.0,16.283610174181653,5,0.0,0.0,0.0,7,0,1,37,143,2,1,7,0
16000000.0,16.588099342704055,3,10.373522431293592,10322.58064516129,31.120567293880775,7,0,1,12,177,2,1,7,0
40000000.0,17.50439003707821,9,10.596659732783579,4395.604395604396,95.3699375950522,7,0,1,24,149,1,1,7,0
9000000.0,16.012735246411598,12,10.757924157061597,3884.2975206611573,129.09508988473917,4,0,1,24,91,1,1,4,0
18000000.0,16.705882371415992,6,0.6931471805599453,0.1639344262295082,4.1588830833596715,7,0,1,37,57,0,1,7,0
8000000.0,15.894952224644102,15,11.184435286790631,4768.211920529801,167.76652930185946,7,0,1,12,88,1,1,7,0
8000000.0,15.894952224644102,17,11.475462406237018,5632.865497076023,195.0828609060293,7,0,1,12,11,1,1,7,0
60000000.0,17.909855136853043,19,10.819798284210286,2617.801047120419,205.57616739999543,4,0,1,12,139,1,1,4,0
68000000.0,18.035018277846262,7,10.308985993422082,4225.352112676057,72.16290195395457,7,0,1,12,139,1,1,7,0
1500000.0,14.220976332738882,9,5.303304908059076,21.978021978021978,47.72974417253168,8,0,1,12,177,2,1,8,0
2500000.0,14.731801689838349,25,4.61512051684126,3.98406374501992,115.3780129210315,6,4,1,14,48,2,1,6,2
11000000.0,16.213405921671733,7,11.156264806643742,9859.154929577466,78.09385364650619,8,0,1,12,179,0,1,8,0
39000000.0,17.479072229734946,2,9.741027444837728,8095.2380952380945,19.482054889675457,7,0,1,12,167,1,1,7,0
20000000.0,16.811242881518265,3,10.165890277802454,8387.096774193547,30.497670833407362,7,0,1,37,84,2,1,7,0
5400000.0,15.501909696719672,13,9.210340371976184,763.2824427480916,119.73442483569039,3,0,1,37,110,1,1,3,0
16000000.0,16.588099342704055,9,11.289794413577894,8791.208791208792,101.60814972220105,7,0,1,12,11,1,1,7,0
9500000.0,16.066802461833923,29,11.51293546492023,3436.426116838488,333.87512848268665,5,4,1,12,42,2,1,5,2
2999999.0,14.914122846632385,45,11.512925464970229,2217.272727272727,518.0816459236603,7,4,1,12,35,2,1,7,2
19500000.0,16.785925074816024,7,10.308985993422082,4225.352112676057,72.16290195395457,7,0,1,12,179,0,1,7,0
